ID,Name,Species,Variant,Generation,Rarity,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,image_url,VGC2022_rules,Monthly Usage (k),Usage Percent (%),Monthly Rank
747,Mareanie,Mareanie,NULL,7,Common,NULL,Poison,Water,305,50,53,62,43,52,45,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,Permitted,0,0,0
749,Mudbray,Mudbray,NULL,7,Common,NULL,Ground,NULL,385,70,100,70,45,55,45,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,Permitted,0,0,0
751,Dewpider,Dewpider,NULL,7,Common,NULL,Water,Bug,269,38,40,52,40,72,27,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,Permitted,0,0,0
753,Fomantis,Fomantis,NULL,7,Common,NULL,Grass,NULL,250,40,55,35,50,35,35,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,Permitted,0,0,0
755,Morelull,Morelull,NULL,7,Common,NULL,Grass,Fairy,285,40,35,55,65,75,15,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,Permitted,0,0,0
757,Salandit,Salandit,NULL,7,Common,NULL,Poison,Fire,320,48,44,40,71,40,77,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Permitted,0,0,0
759,Stufful,Stufful,NULL,7,Common,NULL,Normal,Fighting,340,70,75,50,45,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Permitted,0,0,0
761,Bounsweet,Bounsweet,NULL,7,Common,NULL,Grass,NULL,210,42,30,38,30,38,32,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Permitted,0,0,0
762,Steenee,Steenee,NULL,7,Common,Bounsweet,Grass,NULL,290,52,40,48,40,48,62,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Permitted,0,0,0
767,Wimpod,Wimpod,NULL,7,Common,NULL,Bug,Water,230,25,35,40,20,30,80,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Permitted,0,0,0
769,Sandygast,Sandygast,NULL,7,Common,NULL,Ghost,Ground,320,55,55,80,70,45,15,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Permitted,0,0,0
771,Pyukumuku,Pyukumuku,NULL,7,Common,NULL,Water,NULL,410,55,60,130,30,130,5,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Permitted,0,0,0
772,Type: Null,Type:,Null,7,Common,NULL,Normal,NULL,534,95,95,95,95,95,59,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,Permitted,0,0,0
774,Minior Meteor Form,Minior,Meteor Form,7,Common,NULL,Rock,Flying,440,60,60,100,60,100,60,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Permitted,0,0,0
774,Minior Core Form,Minior,Core Form,7,Common,NULL,Rock,Flying,500,60,100,60,100,60,120,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Permitted,0,0,0
775,Komala,Komala,NULL,7,Common,NULL,Normal,NULL,480,65,115,65,75,95,65,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,Permitted,0,0,0
779,Bruxish,Bruxish,NULL,7,Common,NULL,Water,Psychic,475,68,105,70,70,70,92,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,Permitted,0,0,0
782,Jangmo-o,Jangmo-o,NULL,7,Common,NULL,Dragon,NULL,300,45,55,65,45,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Permitted,0,0,0
783,Hakamo-o,Hakamo-o,NULL,7,Common,Jangmo-o,Dragon,Fighting,420,55,75,90,65,70,65,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Permitted,0,0,0
794,Buzzwole,Buzzwole,NULL,7,Common,NULL,Bug,Fighting,570,107,139,139,53,53,79,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Permitted,0,0,0
799,Guzzlord,Guzzlord,NULL,7,Common,NULL,Dark,Dragon,570,223,101,53,97,53,43,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,Permitted,0,0,0
803,Poipole,Poipole,NULL,7,Common,NULL,Poison,NULL,420,67,73,67,73,67,73,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Permitted,0,0,0
804,Naganadel,Naganadel,NULL,7,Common,Poipole,Poison,Dragon,540,73,73,73,127,73,121,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Permitted,0,0,0
810,Grookey,Grookey,NULL,8,Common,NULL,Grass,NULL,310,50,65,50,40,40,65,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Permitted,0,0,0
811,Thwackey,Thwackey,NULL,8,Common,Grookey,Grass,NULL,420,70,85,70,55,60,80,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Permitted,0,0,0
813,Scorbunny,Scorbunny,NULL,8,Common,NULL,Fire,NULL,310,50,71,40,40,40,69,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Permitted,0,0,0
814,Raboot,Raboot,NULL,8,Common,Scorbunny,Fire,NULL,420,65,86,60,55,60,94,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Permitted,0,0,0
816,Sobble,Sobble,NULL,8,Common,NULL,Water,NULL,310,50,40,40,70,40,70,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Permitted,0,0,0
817,Drizzile,Drizzile,NULL,8,Common,Sobble,Water,NULL,420,65,60,55,95,55,90,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Permitted,0,0,0
819,Skwovet,Skwovet,NULL,8,Common,NULL,Normal,NULL,275,70,55,55,35,35,25,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Permitted,0,0,0
821,Rookidee,Rookidee,NULL,8,Common,NULL,Flying,NULL,245,38,47,35,33,35,57,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Permitted,0,0,0
822,Corvisquire,Corvisquire,NULL,8,Common,Rookidee,Flying,NULL,365,68,67,55,43,55,77,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Permitted,0,0,0
824,Blipbug,Blipbug,NULL,8,Common,NULL,Bug,NULL,180,25,20,20,25,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Permitted,0,0,0
825,Dottler,Dottler,NULL,8,Common,Blipbug,Bug,Psychic,335,50,35,80,50,90,30,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Permitted,0,0,0
827,Nickit,Nickit,NULL,8,Common,NULL,Dark,NULL,245,40,28,28,47,52,50,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Permitted,0,0,0
829,Gossifleur,Gossifleur,NULL,8,Common,NULL,Grass,NULL,250,40,40,60,40,60,10,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Permitted,0,0,0
831,Wooloo,Wooloo,NULL,8,Common,NULL,Normal,NULL,270,42,40,55,40,45,48,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Permitted,0,0,0
832,Dubwool,Dubwool,NULL,8,Common,Wooloo,Normal,NULL,490,72,80,100,60,90,88,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Permitted,0,0,0
833,Chewtle,Chewtle,NULL,8,Common,NULL,Water,NULL,284,50,64,50,38,38,44,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Permitted,0,0,0
835,Yamper,Yamper,NULL,8,Common,NULL,Electric,NULL,270,59,45,50,40,50,26,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Permitted,0,0,0
837,Rolycoly,Rolycoly,NULL,8,Common,NULL,Rock,NULL,240,30,40,50,40,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Permitted,0,0,0
838,Carkol,Carkol,NULL,8,Common,Rolycoly,Rock,Fire,410,80,60,90,60,70,50,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Permitted,0,0,0
840,Applin,Applin,NULL,8,Common,NULL,Grass,Dragon,260,40,40,80,40,40,20,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Permitted,0,0,0
843,Silicobra,Silicobra,NULL,8,Common,NULL,Ground,NULL,315,52,57,75,35,50,46,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Permitted,0,0,0
845,Cramorant,Cramorant,NULL,8,Common,NULL,Flying,Water,475,70,85,55,85,95,85,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Permitted,0,0,0
846,Arrokuda,Arrokuda,NULL,8,Common,NULL,Water,NULL,280,41,63,40,40,30,66,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Permitted,0,0,0
849,Toxtricity Amped Form,Toxtricity,Amped Form,8,Common,Toxel,Electric,Poison,502,75,98,70,114,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Permitted,0,0,0
850,Sizzlipede,Sizzlipede,NULL,8,Common,NULL,Fire,Bug,305,50,65,45,50,50,45,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Permitted,0,0,0
852,Clobbopus,Clobbopus,NULL,8,Common,NULL,Fighting,NULL,310,50,68,60,50,50,32,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Permitted,0,0,0
854,Sinistea,Sinistea,NULL,8,Common,NULL,Ghost,NULL,308,40,45,45,74,54,50,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,Permitted,0,0,0
856,Hatenna,Hatenna,NULL,8,Common,NULL,Psychic,NULL,265,42,30,45,56,53,39,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,Permitted,0,0,0
857,Hattrem,Hattrem,NULL,8,Common,Hatenna,Psychic,NULL,370,57,40,65,86,73,49,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,Permitted,0,0,0
859,Impidimp,Impidimp,NULL,8,Common,NULL,Dark,Fairy,265,45,45,30,55,40,50,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,Permitted,0,0,0
860,Morgrem,Morgrem,NULL,8,Common,Impidimp,Dark,Fairy,370,65,60,45,75,55,70,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,Permitted,0,0,0
868,Milcery,Milcery,NULL,8,Common,NULL,Fairy,NULL,270,45,40,40,50,61,34,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,Permitted,0,0,0
872,Snom,Snom,NULL,8,Common,NULL,Ice,Bug,185,30,25,35,45,30,20,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,Permitted,0,0,0
873,Frosmoth,Frosmoth,NULL,8,Common,Snom,Ice,Bug,475,70,65,60,125,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,Permitted,0,0,0
875,Eiscue Noice Face,Eiscue,Noice Face,8,Common,NULL,Ice,NULL,470,75,80,70,65,50,130,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,Permitted,0,0,0
877,Morpeko Hangry Mode,Morpeko,Hangry Mode,8,Common,NULL,Electric,Dark,436,58,95,58,70,58,97,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,Permitted,0,0,0
878,Cufant,Cufant,NULL,8,Common,NULL,Steel,NULL,330,72,80,49,40,49,40,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,Permitted,0,0,0
885,Dreepy,Dreepy,NULL,8,Common,NULL,Dragon,Ghost,270,28,60,30,40,30,82,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,Permitted,0,0,0
886,Drakloak,Drakloak,NULL,8,Common,Dreepy,Dragon,Ghost,410,68,80,50,60,50,102,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,Permitted,0,0,0
3,Venusaur Gigantamax,Venusaur,Gigantamax,8,NULL,Venusaur,Grass,Poison,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/d/dc/003GiMS8.png,Gigantamax Allowed,0,0,0
6,Charizard Gigantamax,Charizard,Gigantamax,8,NULL,Charizard,Fire,Flying,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/c/cb/006GiMS8.png,Gigantamax Allowed,0,0,0
9,Blastoise Gigantamax,Blastoise,Gigantamax,8,NULL,Blastoise,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/43/009GiMS8.png,Gigantamax Allowed,0,0,0
12,Butterfree Gigantamax,Butterfree,Gigantamax,8,NULL,Butterfree,Bug,Flying,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/47/012GiMS8.png,Gigantamax Allowed,0,0,0
25,Pikachu Gigantamax,Pikachu,Gigantamax,8,NULL,Pikachu,Electric,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/be/025GiMS8.png,Gigantamax Allowed,0,0,0
52,Meowth Gigantamax,Meowth,Gigantamax,8,NULL,Meowth,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/4c/052GiMS8.png,Gigantamax Allowed,0,0,0
68,Machamp Gigantamax,Machamp,Gigantamax,8,NULL,Machamp,Fighting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/0/03/068GiMS8.png,Gigantamax Allowed,0,0,0
94,Gengar Gigantamax,Gengar,Gigantamax,8,NULL,Gengar,Ghost,Poison,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/43/094GiMS8.png,Gigantamax Allowed,0,0,0
99,Kingler Gigantamax,Kingler,Gigantamax,8,NULL,Kingler,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/3/33/099GiMS8.png,Gigantamax Allowed,0,0,0
131,Lapras Gigantamax,Lapras,Gigantamax,8,NULL,Lapras,Water,Ice,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/e/ed/131GiMS8.png,Gigantamax Allowed,0,0,0
133,Eevee Gigantamax,Eevee,Gigantamax,8,NULL,Eevee,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/6/61/133GiMS8.png,Gigantamax Allowed,0,0,0
143,Snorlax Gigantamax,Snorlax,Gigantamax,8,NULL,Snorlax,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/f/f7/143GiMS8.png,Gigantamax Allowed,0,0,0
569,Garbodor Gigantamax,Garbodor,Gigantamax,8,NULL,Garbodor,Poison,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/f/ff/569GiMS8.png,Gigantamax Allowed,0,0,0
809,Melmetal Gigantamax,Melmetal,Gigantamax,8,NULL,Melmetal,Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/8/8d/809GiMS8.png,Banned,0,0,0
812,Rillaboom Gigantamax,Rillaboom,Gigantamax,8,NULL,Rillaboom,Grass,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/1/15/812GiMS8.png,Gigantamax Allowed,0,0,0
815,Cinderace Gigantamax,Cinderace,Gigantamax,8,NULL,Cinderace,Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/c/c6/815GiMS8.png,Gigantamax Allowed,0,0,0
818,Inteleon Gigantamax,Inteleon,Gigantamax,8,NULL,Inteleon,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/9/9f/818GiMS8.png,Gigantamax Allowed,0,0,0
823,Corviknight Gigantamax,Corviknight,Gigantamax,8,NULL,Corviknight,Flying,Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/9/92/823GiMS8.png,Gigantamax Allowed,0,0,0
826,Orbeetle Gigantamax,Orbeetle,Gigantamax,8,NULL,Orbeetle,Bug,Psychic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/f/f2/826GiMS8.png,Gigantamax Allowed,0,0,0
834,Drednaw Gigantamax,Drednaw,Gigantamax,8,NULL,Drednaw,Water,Rock,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/7/73/834GiMS8.png,Gigantamax Allowed,0,0,0
839,Coalossal Gigantamax,Coalossal,Gigantamax,8,NULL,Coalossal,Rock,Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/d/df/839GiMS8.png,Gigantamax Allowed,0,0,0
841,Flapple Gigantamax,Flapple,Gigantamax,8,NULL,Flapple,Grass,Dragon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,Gigantamax Allowed,0,0,0
842,Appletun Gigantamax,Appletun,Gigantamax,8,NULL,Appletun,Grass,Dragon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,Gigantamax Allowed,0,0,0
844,Sandaconda Gigantamax,Sandaconda,Gigantamax,8,NULL,Sandaconda,Ground,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/e/e0/844GiMS8.png,Gigantamax Allowed,0,0,0
851,Centiskorch Gigantamax,Centiskorch,Gigantamax,8,NULL,Centiskorch,Fire,Bug,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/1/10/851GiMS8.png,Gigantamax Allowed,0,0,0
858,Hatterene Gigantamax,Hatterene,Gigantamax,8,NULL,Hatterene,Psychic,Fairy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/3/35/858GiMS8.png,Gigantamax Allowed,0,0,0
861,Grimmsnarl Gigantamax,Grimmsnarl,Gigantamax,8,NULL,Grimmsnarl,Dark,Fairy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/c/ce/861GiMS8.png,Gigantamax Allowed,0,0,0
869,Alcremie Gigantamax,Alcremie,Gigantamax,8,NULL,Alcremie,Fairy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/bc/869GiMS8.png,Gigantamax Allowed,0,0,0
879,Copperajah Gigantamax,Copperajah,Gigantamax,8,NULL,Copperajah,Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/3/3a/879GiMS8.png,Gigantamax Allowed,0,0,0
884,Duraludon Gigantamax,Duraludon,Gigantamax,8,NULL,Duraludon,Steel,Dragon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/ba/884GiMS8.png,Gigantamax Allowed,0,0,0
892,Urshifu (Single Strike) Gigantamax,Urshifu (Single Strike),Gigantamax,8,NULL,Urshifu (Single Strike),Fighting,Dark,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/8/83/892GiMS8.png,Gigantamax Allowed,0,0,0
892,Urshifu (Rapid Strike) Gigantamax,Urshifu (Rapid Strike),Gigantamax,8,NULL,Urshifu (Rapid Strike),Fighting,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/b8/892RGiMS8.png,Gigantamax Allowed,0,0,0
646,Black Kyurem,Kyurem,Black,5,Legendary,NULL,Dragon,Ice,700,125,170,100,120,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,Permitted,7,0,202
638,Cobalion,Cobalion,NULL,5,Legendary,NULL,Steel,Fighting,580,91,90,129,90,72,108,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,Permitted,6,0,201
639,Terrakion,Terrakion,NULL,5,Legendary,NULL,Rock,Fighting,580,91,129,90,72,90,108,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,Permitted,5,0,200
488,Cresselia,Cresselia,NULL,4,Legendary,NULL,Psychic,NULL,600,120,70,120,75,130,85,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,Permitted,10,0,195
487,Giratina Altered Forme,Giratina,Altered Forme,4,Legendary,NULL,Ghost,Dragon,680,150,100,120,100,120,90,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,Permitted,9,0,190
379,Registeel,Registeel,NULL,3,Legendary,NULL,Steel,NULL,580,80,75,150,75,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,Permitted,3,0,183
485,Heatran,Heatran,NULL,4,Legendary,NULL,Fire,Steel,600,91,90,106,130,106,77,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,Permitted,9,0,179
144,Articuno,Articuno,NULL,1,Legendary,NULL,Ice,Flying,580,90,85,100,95,125,85,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,Permitted,4,0,174
380,Latias,Latias,NULL,3,Legendary,NULL,Dragon,Psychic,600,80,80,90,110,130,110,https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,Permitted,6,0,165
146,Moltres,Moltres,NULL,1,Legendary,NULL,Fire,Flying,580,90,100,90,125,85,90,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,Permitted,3,0,137
787,Tapu Bulu,Tapu,Bulu,7,Legendary,NULL,Grass,Fairy,570,70,130,115,85,95,75,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,Permitted,2,0,135
243,Raikou,Raikou,NULL,2,Legendary,NULL,Electric,NULL,580,90,85,75,115,100,115,https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,Permitted,7,0,125
487,Giratina Origin Forme,Giratina,Origin Forme,4,Legendary,NULL,Ghost,Dragon,680,150,120,100,120,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,Permitted,16,0,123
144,Galarian Articuno,Articuno,Galarian,8,Legendary,NULL,Psychic,Flying,580,90,85,85,125,100,95,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,Permitted,14,0,117
150,Mewtwo,Mewtwo,NULL,1,Legendary,NULL,Psychic,NULL,680,106,110,90,154,90,130,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo.png,Restricted,15,0,103
146,Galarian Moltres,Moltres,Galarian,8,Legendary,NULL,Dark,Flying,580,90,85,90,100,125,90,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,Permitted,35,0,100
642,Thundurus Therian Forme,Thundurus,Therian Forme,5,Legendary,NULL,Electric,Flying,580,79,105,70,145,80,101,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,Permitted,9,0,99
145,Galarian Zapdos,Zapdos,Galarian,8,Legendary,NULL,Fighting,Flying,580,90,125,90,85,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,Permitted,26,0,93
644,Zekrom,Zekrom,NULL,5,Legendary,NULL,Dragon,Electric,680,100,150,120,120,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,Restricted,41,0,91
895,Regidrago,Regidrago,NULL,8,Legendary,NULL,Dragon,NULL,580,200,100,50,100,50,80,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,Permitted,12,0,88
896,Glastrier,Glastrier,NULL,8,Legendary,NULL,Ice,NULL,580,100,145,130,65,110,30,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,Permitted,13,0,86
785,Tapu Koko,Tapu,Koko,7,Legendary,NULL,Electric,Fairy,570,70,115,85,95,75,130,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,Permitted,27,0,81
800,Dusk Mane Necrozma,Necrozma,Dusk Mane,7,Legendary,NULL,Psychic,Steel,680,97,157,127,113,109,77,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Permitted,49,0,79
645,Landorus Incarnate Forme,Landorus,Incarnate Forme,5,Legendary,NULL,Ground,Flying,600,89,125,90,115,80,101,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,Permitted,23,0,78
245,Suicune,Suicune,NULL,2,Legendary,NULL,Water,NULL,580,100,75,115,90,115,85,https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,Permitted,28,0,77
249,Lugia,Lugia,NULL,2,Legendary,NULL,Psychic,Flying,680,106,90,130,90,154,110,https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,Restricted,27,0,75
889,Zamazenta Crowned Shield,Zamazenta,Crowned Shield,8,Legendary,NULL,Fighting,Steel,720,92,130,145,80,145,128,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,Permitted,41,0,72
800,Dawn Wings Necrozma,Necrozma,Dawn Wings,7,Legendary,NULL,Psychic,Ghost,680,97,113,109,157,127,77,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Permitted,10,1,65
718,Zygarde Complete Forme,Zygarde,Complete Forme,6,Legendary,NULL,Dragon,Ground,708,216,100,121,91,95,85,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,Permitted,42,1,63
643,Reshiram,Reshiram,NULL,5,Legendary,NULL,Dragon,Fire,680,100,120,100,150,120,90,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,Restricted,52,1,62
897,Spectrier,Spectrier,NULL,8,Legendary,NULL,Ghost,NULL,580,100,65,60,145,80,130,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,Permitted,19,1,61
384,Rayquaza,Rayquaza,NULL,3,Legendary,NULL,Dragon,Flying,680,105,150,90,150,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,Restricted,44,1,60
486,Regigigas,Regigigas,NULL,4,Legendary,NULL,Normal,NULL,670,110,160,110,80,110,100,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,Permitted,37,1,50
890,Eternatus,Eternatus,NULL,8,Legendary,NULL,Poison,Dragon,690,140,85,95,145,95,130,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,Permitted,41,1,49
250,Ho-oh,Ho-oh,NULL,2,Legendary,NULL,Fire,Flying,680,106,130,90,110,154,90,https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,Restricted,75,1,47
786,Tapu Lele,Tapu,Lele,7,Legendary,NULL,Psychic,Fairy,570,70,85,75,130,115,95,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,Permitted,23,2,43
892,Urshifu Rapid Strike Style,Urshifu,Rapid Strike Style,8,Legendary,Kubfu,Fighting,Water,550,100,130,100,63,60,97,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,Permitted,58,2,42
788,Tapu Fini,Tapu,Fini,7,Legendary,NULL,Water,Fairy,570,70,75,115,95,130,85,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,Permitted,74,2,40
646,White Kyurem,Kyurem,White,5,Legendary,NULL,Dragon,Ice,700,125,120,90,170,100,95,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,Permitted,95,2,39
792,Lunala,Lunala,NULL,7,Legendary,Cosmoem,Psychic,Ghost,680,137,113,89,137,107,97,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Restricted,43,2,38
244,Entei,Entei,NULL,2,Legendary,NULL,Fire,NULL,580,115,115,85,90,75,100,https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,Permitted,50,2,37
