Move,Use Percentage,Pokemon,Monthly Move Use,Damage Class,Type1,Type2
After You,10.438,Aromatisse,0,Status,Fairy,Fairy
After You,65.575,Stoutland,0,Status,Normal,Normal
After You,85.939,Vileplume,0,Status,Grass,Poison
Floral Healing,98.635,Comfey,53.2629,Status,Fairy,Fairy
Draining Kiss,81.263,Comfey,43.88202,Special,Fairy,Fairy
Perish Song,13.826,Lapras,8.43386,Status,Water,Ice
Perish Song,17.79,Politoed,1.2453,Status,Water,Water
Perish Song,76.382,Azumarill,6.87438,Status,Water,Fairy
Perish Song,12.571,Alolan Marowak,2.01136,Status,Fire,Ghost
Perish Song,8.88,Primarina,0.9768,Status,Water,Fairy
Perish Song,13.655,Gengar,1.3655,Status,Ghost,Poison
Perish Song,19.085,Cursola,0,Status,Ghost,Ghost
Perish Song,7.499,Marowak,0,Status,Ground,Ground
Ice Shard,6.266,Lapras,3.82226,Physical,Water,Ice
Ice Shard,88.54,Mamoswine,14.1664,Physical,Ice,Ground
Ice Shard,7.595,Weavile,1.0633,Physical,Dark,Ice
Ice Shard,29.597,Froslass,1.18388,Physical,Ice,Ghost
Ice Shard,32.137,Articuno,1.28548,Physical,Ice,Flying
Ice Shard,56.567,Abomasnow,2.82835,Physical,Grass,Ice
Ice Shard,25.649,Cloyster,0.51298,Physical,Water,Ice
Ice Shard,32.859,Vanilluxe,0,Physical,Ice,Ice
Thousand Arrows,98.354,Zygarde Complete Forme,41.30868,Physical,Ground,Dragon
Coil,95.64,Zygarde Complete Forme,40.1688,Status,Ground,Dragon
Coil,55.165,Milotic,16.5495,Status,Water,Water
Coil,48.199,Centiskorch,5.78388,Status,Fire,Bug
Coil,36.854,Sandaconda,0,Status,Ground,Ground
Coil,52.707,Dunsparce,0,Status,Normal,Normal
Icicle Crash,78.325,Mamoswine,12.532,Physical,Ice,Ground
Icicle Crash,92.194,Glastrier,11.98522,Physical,Ice,Ice
Icicle Crash,99.805,Darmanitan Galarian Standard Mode,14.97075,Physical,Ice,Ice
Icicle Crash,99.809,Beartic,0,Physical,Ice,Ice
Icicle Crash,95.947,Eiscue Ice Face,0,Physical,Ice,Ice
Icicle Crash,96.658,Arctozolt,0,Physical,Electric,Ice
Icicle Crash,50.796,Alolan Sandslash,0,Physical,Ice,Steel
Icicle Spear,27.808,Mamoswine,4.44928,Physical,Ice,Ground
Icicle Spear,64.503,Black Kyurem,4.51521,Physical,Dragon,Ice
Icicle Spear,99.961,Cloyster,1.99922,Physical,Water,Ice
Icicle Spear,96.61,Arctovish,0,Physical,Water,Ice
Gravity,67.415,Dawn Wings Necrozma,6.7415,Status,Psychic,Ghost
Photon Geyser,29.646,Dawn Wings Necrozma,2.9646,Special,Psychic,Ghost
Photon Geyser,21.428,Dusk Mane Necrozma,10.49972,Special,Psychic,Steel
Drill Run,63.825,Barraskewda,23.61525,Physical,Water,Water
Drill Run,94.319,Escavalier,8.48871,Physical,Bug,Steel
Drill Run,9.435,Golisopod,0,Physical,Bug,Water
Drill Run,11.044,Lycanroc Dusk Form,0,Physical,Rock,Rock
Drill Run,6.488,Sandaconda,0,Physical,Ground,Ground
Drill Run,7.835,Seaking,0,Physical,Water,Water
Drill Run,15.835,Lycanroc Midday Form,0,Physical,Rock,Rock
Drill Run,54.276,Alolan Sandslash,0,Physical,Ice,Steel
Drill Run,11.157,Dunsparce,0,Physical,Normal,Normal
Drill Run,69.881,Sandslash,0,Physical,Ground,Ground
Flip Turn,9.286,Barraskewda,3.43582,Physical,Water,Water
Flip Turn,9.243,Primarina,1.01673,Physical,Water,Fairy
Flip Turn,6.943,Kabutops,0.27772,Physical,Water,Rock
Flip Turn,45.573,Starmie,0,Physical,Water,Psychic
Flip Turn,60.274,Sharpedo,0,Physical,Water,Dark
Flip Turn,4.409,Vaporeon,0,Physical,Water,Water
Flip Turn,43.931,Golduck,0,Physical,Water,Water
Thunder Punch,44.466,Metagross,12.00582,Physical,Psychic,Steel
Thunder Punch,7.12,Tyranitar,1.7088,Physical,Rock,Dark
Thunder Punch,4.43,Dragonite,0.443,Physical,Flying,Dragon
Thunder Punch,17.43,Rhyperior,1.5687,Physical,Ground,Rock
Thunder Punch,6.206,Electivire,0.18618,Physical,Electric,Electric
Thunder Punch,34.781,Dusknoir,0,Physical,Ghost,Ghost
Thunder Punch,25.38,Marowak,0,Physical,Ground,Ground
Thunder Punch,6.365,Golurk,0,Physical,Ground,Ghost
Bullet Punch,12.183,Metagross,3.28941,Physical,Psychic,Steel
Bullet Punch,99.999,Scizor,6.99993,Physical,Bug,Steel
Bullet Punch,15.779,Lucario,1.42011,Physical,Fighting,Steel
Bullet Punch,34.106,Riolu,4.43378,Physical,Fighting,Fighting
Bullet Punch,11.015,Machamp,0.4406,Physical,Fighting,Fighting
Bullet Punch,24.477,Hitmonlee,0,Physical,Fighting,Fighting
Steel Roller,8.608,Metagross,2.32416,Physical,Psychic,Steel
Steel Roller,6.309,Snorlax,1.13562,Physical,Normal,Normal
Steel Roller,6.677,Azumarill,0.60093,Physical,Water,Fairy
Steel Roller,36.696,Dhelmise,0,Physical,Grass,Ghost
Steel Roller,36.763,Copperajah,0,Physical,Steel,Steel
Steel Roller,84.409,Miltank,0,Physical,Normal,Normal
Steel Roller,39.556,Alolan Sandslash,0,Physical,Ice,Steel
Steel Roller,45.104,Lickilicky,0,Physical,Normal,Normal
Steel Roller,51.167,Scolipede,0,Physical,Bug,Poison
Steel Roller,95.351,Sandslash,0,Physical,Ground,Ground
Leech Life,43.037,Araquanid,6.45555,Physical,Bug,Water
Leech Life,86.706,Centiskorch,10.40472,Physical,Fire,Bug
Leech Life,17.598,Lurantis,0.70392,Physical,Grass,Grass
Leech Life,78.255,Golisopod,0,Physical,Bug,Water
Leech Life,65.337,Ninjask,0,Physical,Bug,Flying
Lunge,42.459,Araquanid,6.36885,Physical,Bug,Water
Lunge,3.54,Pheromosa,1.0266,Physical,Bug,Fighting
Entrainment,8.442,Araquanid,1.2663,Status,Bug,Water
Entrainment,17.248,Hawlucha,0.51744,Status,Fighting,Flying
Entrainment,21.54,Lopunny,0,Status,Normal,Normal
Quick Guard,35.293,Pheromosa,10.23497,Status,Bug,Fighting
Quick Guard,13.803,Galarian Zapdos,3.58878,Status,Fighting,Flying
Quick Guard,31.416,Talonflame,6.91152,Status,Fire,Flying
Quick Guard,8.061,Scizor,0.56427,Status,Bug,Steel
Quick Guard,43.442,Riolu,5.64746,Status,Fighting,Fighting
Quick Guard,7.47,Machamp,0.2988,Status,Fighting,Fighting
Quick Guard,11.449,Crobat,0.57245,Status,Poison,Flying
Quick Guard,21.952,Hawlucha,0.65856,Status,Fighting,Flying
Quick Guard,7.842,Thievul,0,Status,Dark,Dark
Quick Guard,5.608,Lycanroc Midday Form,0,Status,Rock,Rock
Low Kick,4.338,Pheromosa,1.25802,Physical,Bug,Fighting
Low Kick,21.367,Dracovish,6.83744,Physical,Water,Dragon
Low Kick,46.327,Bisharp,4.6327,Physical,Dark,Steel
Low Kick,6.961,Beartic,0,Physical,Ice,Ice
Triple Axel,2.811,Pheromosa,0.81519,Physical,Bug,Fighting
Triple Axel,64.749,Weavile,9.06486,Physical,Dark,Ice
Triple Axel,77.652,Tsareena,20.18952,Physical,Grass,Grass
Triple Axel,6.657,Hitmontop,1.79739,Physical,Fighting,Fighting
Triple Axel,94.762,Sneasel,2.84286,Physical,Dark,Ice
Triple Axel,86.956,Cinccino,2.60868,Physical,Normal,Normal
Triple Axel,49.242,Alolan Sandslash,0,Physical,Ice,Steel
Morning Sun,23.385,Arcanine,5.37855,Status,Fire,Fire
Behemoth Bash,99.973,Zamazenta Crowned Shield,40.98893,Physical,Fighting,Steel
Sing,7.9,Clefairy,1.975,Status,Fairy,Fairy
Sing,32.42,Chansey,1.9452,Status,Normal,Normal
Sing,76.263,Azumarill,6.86367,Status,Water,Fairy
Life Dew,6.103,Clefairy,1.52575,Status,Fairy,Fairy
Life Dew,4.497,Milotic,1.3491,Status,Water,Water
Life Dew,58.569,Primarina,6.44259,Status,Water,Fairy
Life Dew,58.644,Blissey,1.75932,Status,Normal,Normal
Life Dew,55.79,Togetic,0,Status,Fairy,Flying
Seismic Toss,99.814,Chansey,5.98884,Physical,Normal,Normal
Soft Boiled,99.724,Chansey,5.98344,Status,Normal,Normal
Soft Boiled,40.928,Blissey,1.22784,Status,Normal,Normal
Minimize,67.107,Chansey,4.02642,Status,Normal,Normal
Defense Curl,27.137,Chansey,1.62822,Status,Normal,Normal
Roar,50.304,Suicune,14.08512,Status,Water,Water
Acid Armor,66.589,Alcremie,11.98602,Status,Fairy,Fairy
Stored Power,66.412,Alcremie,11.95416,Special,Fairy,Fairy
Stored Power,13.671,Slowking,0.27342,Special,Water,Psychic
Stored Power,13.149,Latias,0.78894,Special,Psychic,Dragon
Stored Power,12.587,Swoobat,0.25174,Special,Psychic,Flying
Stored Power,63.631,Polteageist,0,Special,Ghost,Ghost
Stored Power,44.087,Dunsparce,0,Special,Normal,Normal
Decorate,32.349,Alcremie,5.82282,Status,Fairy,Fairy
Aromatherapy,5.611,Alcremie,1.00998,Status,Fairy,Fairy
Aromatherapy,3.534,Clefable,0.24738,Status,Fairy,Fairy
Aromatherapy,25.803,Blissey,0.77409,Status,Normal,Normal
Aromatherapy,6.124,Eldegoss,0,Status,Grass,Grass
Aromatherapy,17.414,Aromatisse,0,Status,Fairy,Fairy
Copycat,94.071,Liepard,15.05136,Status,Dark,Dark
Copycat,70.238,Riolu,9.13094,Status,Fighting,Fighting
Copycat,50.875,Glaceon,0.50875,Status,Ice,Ice
Copycat,11.6,Espeon,0.348,Status,Psychic,Psychic
Copycat,33.488,Zoroark,0,Status,Dark,Dark
Hyper Voice,32.132,Hydreigon,4.17716,Special,Dark,Dragon
Hyper Voice,78.479,Primarina,8.63269,Special,Water,Fairy
Hyper Voice,11.344,Manectric,0.34032,Special,Electric,Electric
Hyper Voice,94.163,Drampa,3.76652,Special,Normal,Dragon
Hyper Voice,99.32,Sylveon,0,Special,Fairy,Fairy
Hyper Voice,2.842,Vaporeon,0,Special,Water,Water
Hyper Voice,2.911,Lopunny,0,Special,Normal,Normal
Hyper Voice,13.498,Jolteon,0,Special,Electric,Electric
Hyper Voice,42.862,Exploud,0,Special,Normal,Normal
Hyper Voice,60.13,Wigglytuff,0,Special,Normal,Fairy
Hyper Voice,13.593,Maractus,0,Special,Grass,Grass
Hyper Voice,65.412,Noctowl,0,Special,Normal,Flying
Fire Blast,11.773,Hydreigon,1.53049,Special,Dark,Dragon
Fire Blast,54.349,Slowking,1.08698,Special,Water,Psychic
Fire Blast,28.799,Moltres,0.86397,Special,Fire,Flying
Fire Blast,15.707,Blacephalon,1.41363,Special,Fire,Ghost
Fire Blast,3.877,Galarian Slowbro,0,Special,Poison,Psychic
Fire Blast,25.819,Wigglytuff,0,Special,Normal,Fairy
Head Smash,4.567,Hydreigon,0.59371,Physical,Dark,Dragon
Head Smash,90.018,Drednaw,3.60072,Physical,Water,Rock
Head Smash,99.923,Tyrantrum,917.29314,Physical,Rock,Dragon
Head Smash,67.256,Eiscue Ice Face,0,Physical,Ice,Ice
Head Smash,99.994,Corsola,0,Physical,Water,Rock
Lash Out,10.266,Weavile,1.43724,Physical,Dark,Ice
Lash Out,26.397,Tyranitar,6.33528,Physical,Rock,Dark
Lash Out,34.019,Gyarados,5.10285,Physical,Water,Flying
Lash Out,37.426,Mandibuzz,1.12278,Physical,Dark,Flying
Lash Out,14.364,Darmanitan Standard Mode,0.43092,Physical,Fire,Fire
Lash Out,7.24,Bisharp,0.724,Physical,Dark,Steel
Lash Out,83.705,Tauros,2.51115,Physical,Normal,Normal
Lash Out,8.67,Malamar,0,Physical,Dark,Psychic
Lash Out,61.087,Bouffalant,0,Physical,Normal,Normal
Fishious Rend,99.997,Dracovish,31.99904,Physical,Water,Dragon
Fishious Rend,99.981,Arctovish,0,Physical,Water,Ice
Ice Fang,30.62,Dracovish,9.7984,Physical,Water,Dragon
Ice Fang,10.308,Luxray,0.20616,Physical,Electric,Electric
Ice Fang,7.147,Hippowdon,0,Physical,Ground,Ground
Dragon Energy,99.997,Regidrago,11.99964,Special,Dragon,Dragon
Endeavor,11.784,Hitmontop,3.18168,Physical,Fighting,Fighting
Endeavor,50.382,Sceptile,2.5191,Physical,Grass,Grass
Endeavor,7.393,Tangrowth,0,Physical,Grass,Grass
Endeavor,18.473,Lycanroc Midday Form,0,Physical,Rock,Rock
Mach Punch,5.441,Hitmontop,1.46907,Physical,Fighting,Fighting
Mach Punch,56.263,Conkeldurr,5.6263,Physical,Fighting,Fighting
Dual Wingbeat,18.363,Talonflame,4.03986,Physical,Fire,Flying
Dual Wingbeat,23.991,Salamence,1.91928,Physical,Flying,Dragon
Dual Wingbeat,85.617,Scizor,5.99319,Physical,Bug,Steel
Dual Wingbeat,4.607,Giratina Origin Forme,0.73712,Physical,Ghost,Dragon
Dual Wingbeat,61.366,Altaria,1.84098,Physical,Flying,Dragon
Dual Wingbeat,87.537,Dragonite,8.7537,Physical,Flying,Dragon
Dual Wingbeat,78.699,Aerodactyl,3.93495,Physical,Rock,Flying
Dual Wingbeat,17.778,Giratina Altered Forme,1.60002,Physical,Ghost,Dragon
Dual Wingbeat,7.27,Flapple,0,Physical,Grass,Dragon
Dual Wingbeat,13.526,Sirfetch'd,0,Physical,Fighting,Fighting
Dual Wingbeat,62.12,Ninjask,0,Physical,Bug,Flying
Dual Wingbeat,97.928,Scyther,0,Physical,Bug,Flying
Fusion Bolt,92.083,Black Kyurem,6.44581,Physical,Dragon,Ice
Shadow Claw,8.804,Salamence,0.70432,Physical,Flying,Dragon
Shadow Claw,9.842,Kangaskhan,0.59052,Physical,Normal,Normal
Shadow Claw,4.301,Black Kyurem,0.30107,Physical,Dragon,Ice
Shadow Claw,6.501,Dhelmise,0,Physical,Grass,Ghost
Shadow Claw,5.01,Runerigus,0,Physical,Ground,Ghost
Guard Split,99.202,Shuckle,6.94414,Status,Rock,Bug
Guard Split,39.034,Runerigus,0,Status,Ground,Ghost
Guard Split,12.763,Cofagrigus,0,Status,Ghost,Ghost
Power Split,95.393,Shuckle,6.67751,Status,Rock,Bug
Infestation,14.48,Shuckle,1.0136,Special,Rock,Bug
Thunderous Kick,67.987,Galarian Zapdos,17.67662,Physical,Fighting,Flying
Steel Wing,31.969,Galarian Zapdos,8.31194,Physical,Fighting,Flying
Steel Wing,10.233,Giratina Altered Forme,0.92097,Physical,Ghost,Dragon
Steel Wing,52.602,Unfezant,0,Physical,Normal,Flying
Steel Wing,7.503,Scyther,0,Physical,Bug,Flying
Blaze Kick,15.202,Galarian Zapdos,3.95252,Physical,Fighting,Flying
Struggle Bug,67.987,Volcarona,19.03636,Special,Fire,Bug
Struggle Bug,8.929,Accelgor,0.62503,Special,Bug,Bug
Struggle Bug,21.286,Ribombee,0,Special,Bug,Fairy
Struggle Bug,6.764,Golisopod,0,Special,Bug,Water
Struggle Bug,75.494,Galvantula,0,Special,Bug,Electric
Struggle Bug,21.826,Orbeetle,0,Special,Bug,Psychic
Quiver Dance,31.421,Volcarona,8.79788,Status,Fire,Bug
Quiver Dance,5.125,Butterfree,0.82,Status,Bug,Flying
String Shot,11.671,Volcarona,3.26788,Status,Fire,Bug
String Shot,44.417,Slurpuff,0,Status,Fairy,Fairy
Bug Buzz,8.421,Volcarona,2.35788,Special,Fire,Bug
Bug Buzz,14.291,Butterfree,2.28656,Special,Bug,Flying
Bug Buzz,99.997,Vikavolt,2.99991,Special,Bug,Electric
Bug Buzz,16.122,Accelgor,1.12854,Special,Bug,Bug
Bug Buzz,37.275,Galvantula,0,Special,Bug,Electric
Bug Buzz,69.579,Orbeetle,0,Special,Bug,Psychic
Skill Swap,48.484,Meowstic Male,7.2726,Status,Psychic,Psychic
Skill Swap,94.994,Exeggutor,2.84982,Status,Grass,Psychic
Skill Swap,52.608,Mime Galarian Mr. Mime,1.05216,Status,Psychic,Ice
Skill Swap,58.279,Mr. Mime,0,Status,Psychic,Fairy
Skill Swap,10.555,Reuniclus,0,Status,Psychic,Psychic
Skill Swap,99.87,Mime Jr.,0,Status,Psychic,Fairy
Belly Drum,48.899,Snorlax,8.80182,Status,Normal,Normal
Belly Drum,6.652,Azumarill,0.59868,Status,Water,Fairy
Belly Drum,99.812,Greedent,0.99812,Status,Normal,Normal
Belly Drum,91.653,Eiscue Ice Face,0,Status,Ice,Ice
Belly Drum,71.3,Poliwrath,0,Status,Water,Fighting
Belly Drum,9.388,Lickilicky,0,Status,Normal,Normal
Self Destruct,44.587,Snorlax,8.02566,Physical,Normal,Normal
Self Destruct,14.745,Lickilicky,0,Physical,Normal,Normal
Double Edge,42.949,Snorlax,7.73082,Physical,Normal,Normal
Double Edge,13.369,Kangaskhan,0.80214,Physical,Normal,Normal
Double Edge,9.701,Obstagoon,0.58206,Physical,Dark,Normal
Double Edge,20.35,Leafeon,1.0175,Physical,Grass,Grass
Curse,37.643,Snorlax,6.77574,Status,Normal,Normal
Curse,84.395,Swampert,5.90765,Status,Water,Ground
Curse,43.187,Runerigus,0,Status,Ground,Ghost
Curse,11.831,Hippowdon,0,Status,Ground,Ground
Curse,4.423,Cofagrigus,0,Status,Ghost,Ghost
Curse,6.899,Galarian Corsola,0,Status,Ghost,Ghost
Curse,3.057,Lickilicky,0,Status,Normal,Normal
Body Slam,7.265,Snorlax,1.3077,Physical,Normal,Normal
Body Slam,6.15,Garchomp,0.9225,Physical,Ground,Dragon
Body Slam,91.328,Tauros,2.73984,Physical,Normal,Normal
Body Slam,58.495,Blissey,1.75485,Physical,Normal,Normal
Body Slam,4.202,Bouffalant,0,Physical,Normal,Normal
Body Slam,27.631,Miltank,0,Physical,Normal,Normal
Body Slam,7.178,Bewear,0,Physical,Normal,Fighting
Body Slam,25.991,Lickilicky,0,Physical,Normal,Normal
Body Slam,9.094,Dunsparce,0,Physical,Normal,Normal
Fiery Wrath,91.103,Galarian Moltres,31.88605,Special,Dark,Flying
Dragon Tail,4.881,Milotic,1.4643,Physical,Water,Water
Dragon Tail,25.66,Duraludon,2.0528,Physical,Steel,Dragon
Aura Sphere,77.572,Lucario,6.98148,Special,Fighting,Steel
Aura Sphere,12.425,Kommo-o,0.2485,Special,Dragon,Fighting
Aura Sphere,19.976,Blaziken,1.19856,Special,Fire,Fighting
Aura Sphere,66.612,Clawitzer,0,Special,Water,Water
Aura Sphere,3.912,Lopunny,0,Special,Normal,Normal
Focus Blast,20.226,Sceptile,1.0113,Special,Grass,Grass
Focus Blast,18.123,Blaziken,1.08738,Special,Fire,Fighting
Focus Blast,12.133,Zoroark,0,Special,Dark,Dark
Focus Blast,10.205,Virizion,0,Special,Grass,Fighting
Focus Blast,20.822,Alolan Raichu,0,Special,Electric,Psychic
Focus Blast,28.557,Alakazam,0,Special,Psychic,Psychic
Focus Blast,58.935,Reuniclus,0,Special,Psychic,Psychic
Focus Blast,3.027,Wigglytuff,0,Special,Normal,Fairy
Gear Grind,99.916,Klinklang,883.25744,Physical,Steel,Steel
Shift Gear,99.543,Klinklang,879.96012,Status,Steel,Steel
Snipe Shot,95.029,Inteleon,10.45319,Special,Water,Water
Focus Energy,66.68,Inteleon,7.3348,Status,Water,Water
Soak,4.752,Inteleon,0.52272,Status,Water,Water
Soak,60.977,Grapploct,0,Status,Fighting,Fighting
Soak,5.847,Eiscue Ice Face,0,Status,Ice,Ice
X Scissor,39.143,Escavalier,3.52287,Physical,Bug,Steel
X Scissor,8.339,Kabutops,0.33356,Physical,Water,Rock
X Scissor,69.857,Leafeon,3.49285,Physical,Grass,Grass
X Scissor,12.435,Crawdaunt,0,Physical,Water,Dark
X Scissor,98.898,Crustle,0,Physical,Rock,Bug
X Scissor,42.915,Scyther,0,Physical,Bug,Flying
X Scissor,14.483,Scolipede,0,Physical,Bug,Poison
Megahorn,21.001,Escavalier,1.89009,Physical,Bug,Steel
Megahorn,84.826,Drednaw,3.39304,Physical,Water,Rock
Megahorn,5.059,Virizion,0,Physical,Grass,Fighting
Megahorn,97.194,Heracross,0,Physical,Bug,Fighting
Megahorn,10.326,Falinks,0,Physical,Fighting,Fighting
Megahorn,6.702,Seaking,0,Physical,Water,Water
Megahorn,68.62,Scolipede,0,Physical,Bug,Poison
Slack Off,13.777,Slowking,0.27554,Status,Water,Psychic
Slack Off,70.251,Hippowdon,0,Status,Ground,Ground
Swagger,12.189,Slowking,0.24378,Status,Water,Psychic
Swagger,43.536,Morpeko Full Belly Mode,0,Status,Electric,Dark
Dig,6.64,Azumarill,0.5976,Physical,Water,Fairy
Dig,61.483,Kabutops,2.45932,Physical,Water,Rock
Dig,73.021,Leafeon,3.65105,Physical,Grass,Grass
Dig,7.498,Beartic,0,Physical,Ice,Ice
Dig,2.641,Ninetales,0,Physical,Fire,Fire
Dig,61.564,Ninjask,0,Physical,Bug,Flying
Freezing Glare,66.235,Galarian Articuno,9.2729,Special,Psychic,Flying
Volt Tackle,45.301,Pikachu,5.88913,Physical,Electric,Electric
Aurora Veil,67.6,Alolan Ninetales,10.816,Status,Ice,Fairy
Aurora Veil,45.985,Abomasnow,2.29925,Status,Grass,Ice
Aurora Veil,12.748,Vanilluxe,0,Status,Ice,Ice
Extrasensory,8.987,Alolan Ninetales,1.43792,Special,Ice,Fairy
Extrasensory,2.487,Ninetales,0,Special,Fire,Fire
Extrasensory,9.946,Exploud,0,Special,Normal,Normal
Shadow Bone,58.438,Alolan Marowak,9.35008,Physical,Fire,Ghost
Bonemerang,52.538,Alolan Marowak,8.40608,Physical,Fire,Ghost
Bonemerang,59.007,Marowak,0,Physical,Ground,Ground
Shadow Force,85.557,Giratina Origin Forme,13.68912,Physical,Ghost,Dragon
Shadow Force,52.602,Giratina Altered Forme,4.73418,Physical,Ghost,Dragon
Baneful Bunker,98.869,Toxapex,4.94345,Status,Poison,Water
Strange Steam,72.417,Galarian Weezing,5.79336,Special,Poison,Fairy
Crabhammer,88.5,Kingler,7.965,Physical,Water,Water
Crabhammer,54.524,Crawdaunt,0,Physical,Water,Dark
Instruct,90.762,Oranguru,15.42954,Status,Normal,Psychic
Acid Spray,6.687,Nihilego,0.46809,Special,Rock,Poison
Acid Spray,22.378,Accelgor,1.56646,Special,Bug,Bug
Acid Spray,94.512,Qwilfish,0,Special,Poison,Water
Spiky Shield,59.403,Togedemaru,4.15821,Status,Electric,Steel
Spiky Shield,65.895,Maractus,0,Status,Grass,Grass
Fling,55.96,Togedemaru,3.9172,Physical,Electric,Steel
Fling,68.999,Kangaskhan,4.13994,Physical,Normal,Normal
Fling,4.587,Sceptile,0.22935,Physical,Grass,Grass
Fling,10.604,Salazzle,0,Physical,Poison,Fire
Zing Zap,30.734,Togedemaru,2.15138,Physical,Electric,Steel
Zing Zap,15.669,Pincurchin,1.41021,Physical,Electric,Electric
Glare,76.717,Heliolisk,6.13736,Status,Electric,Normal
Glare,11.412,Sandaconda,0,Status,Ground,Ground
Glare,92.875,Druddigon,0,Status,Dragon,Dragon
Electrify,6.646,Heliolisk,0.53168,Status,Electric,Normal
Electrify,52.913,Boltund,1.05826,Status,Electric,Electric
Horn Leech,32.325,Tapu Bulu,0.6465,Physical,Grass,Fairy
Facade,69.465,Kangaskhan,4.1679,Physical,Normal,Normal
Facade,7.096,Krookodile,0.78056,Physical,Ground,Dark
Facade,99.693,Greedent,0.99693,Physical,Normal,Normal
Facade,20.763,Obstagoon,1.24578,Physical,Dark,Normal
Facade,6.16,Conkeldurr,0.616,Physical,Fighting,Fighting
Facade,51.858,Silvally,1.03716,Physical,Normal,Normal
Facade,28.991,Lopunny,0,Physical,Normal,Normal
Facade,4.745,Heracross,0,Physical,Bug,Fighting
Facade,10.966,Stoutland,0,Physical,Normal,Normal
Facade,22.92,Flareon,0,Physical,Fire,Fire
Power Trip,43.976,Krookodile,4.83736,Physical,Ground,Dark
Horn Drill,9.172,Excadrill,0.9172,Physical,Ground,Steel
Horn Drill,85.16,Seaking,0,Physical,Water,Water
Water Pledge,67.558,Primarina,7.43138,Special,Water,Fairy
Round,11.005,Primarina,1.21055,Special,Water,Fairy
Round,8.601,Ninetales,0,Special,Fire,Fire
Round,90.095,Charjabug,0,Special,Bug,Electric
Round,33.028,Ninjask,0,Special,Bug,Flying
Solar Blade,68.495,Shiftry,2.05485,Physical,Grass,Dark
Solar Blade,31.603,Cherrim,2.52824,Physical,Grass,Grass
Solar Blade,50.024,Leafeon,2.5012,Physical,Grass,Grass
Drain Punch,12.247,Toxicroak,0.24494,Physical,Poison,Fighting
Drain Punch,5.532,Lucario,0.49788,Physical,Fighting,Steel
Drain Punch,11.9,Scrafty,0.714,Physical,Fighting,Dark
Drain Punch,42.404,Conkeldurr,4.2404,Physical,Fighting,Fighting
Drain Punch,87.835,Grapploct,0,Physical,Fighting,Fighting
Drain Punch,2.961,Slurpuff,0,Physical,Fairy,Fairy
Drain Punch,21.693,Gallade,0,Physical,Psychic,Fighting
Drain Punch,10.695,Passimian,0,Physical,Fighting,Fighting
Drain Punch,92.737,Bewear,0,Physical,Normal,Fighting
Drain Punch,46.428,Poliwrath,0,Physical,Water,Fighting
Drain Punch,23.279,Golurk,0,Physical,Ground,Ghost
Bolt Beak,99.987,Dracozolt,7.99896,Physical,Electric,Dragon
Bolt Beak,97.917,Arctozolt,0,Physical,Electric,Ice
Fire Fang,39.85,Dracozolt,3.188,Physical,Electric,Dragon
Fire Fang,24.69,Lycanroc Midday Form,0,Physical,Rock,Rock
Grass Pledge,81.233,Sceptile,4.06165,Special,Grass,Grass
Leer,70.496,Sceptile,3.5248,Status,Grass,Grass
Low Sweep,12.142,Sceptile,0.6071,Physical,Grass,Grass
Venoshock,36.416,Pincurchin,3.27744,Special,Electric,Electric
Reversal,13.358,Pincurchin,1.20222,Physical,Electric,Electric
Reversal,28.154,Blaziken,1.68924,Physical,Fire,Fighting
Reversal,3.716,Scyther,0,Physical,Bug,Flying
King's Shield,98.243,Aegislash Shield Forme,9.8243,Status,Steel,Ghost
Guard Swap,32.36,Porygon-Z,2.2652,Status,Normal,Normal
Meteor Mash,13.165,Lucario,1.18485,Physical,Fighting,Steel
Petal Blizzard,35.447,Cherrim,2.83576,Physical,Grass,Grass
Petal Blizzard,21.531,Lilligant,0,Physical,Grass,Grass
Charm,38.513,Froslass,1.54052,Status,Ice,Ghost
Charm,11.6,Espeon,0.348,Status,Psychic,Psychic
Charm,15.492,Slurpuff,0,Status,Fairy,Fairy
Charm,48.128,Emolga,0,Status,Electric,Flying
Charm,5.584,Lopunny,0,Status,Normal,Normal
Charm,90.365,Eldegoss,0,Status,Grass,Grass
Charm,8.934,Stoutland,0,Status,Normal,Normal
Charm,23.354,Jolteon,0,Status,Electric,Electric
Charm,13.548,Dedenne,0,Status,Electric,Fairy
Destiny Bond,36.267,Froslass,1.45068,Status,Ice,Ghost
Destiny Bond,7.674,Gengar,0.7674,Status,Ghost,Poison
Destiny Bond,6.001,Runerigus,0,Status,Ground,Ghost
Destiny Bond,8.235,Gourgeist Small Size,0,Status,Grass,Ghost
Destiny Bond,8.771,Galarian Corsola,0,Status,Ghost,Ghost
Frost Breath,30.395,Froslass,1.2158,Special,Ice,Ghost
Strength Sap,70.026,Jellicent,4.20156,Status,Water,Ghost
Strength Sap,47.651,Shiinotic,0,Status,Grass,Fairy
Strength Sap,27.168,Polteageist,0,Status,Ghost,Ghost
Strength Sap,28.844,Vileplume,0,Status,Grass,Poison
Strength Sap,13.62,Cursola,0,Status,Ghost,Ghost
Strength Sap,99.563,Galarian Corsola,0,Status,Ghost,Ghost
Bone Rush,37.405,Mandibuzz,1.12215,Physical,Dark,Flying
Synthesis,68.249,Lurantis,2.72996,Status,Grass,Grass
Synthesis,6.862,Eldegoss,0,Status,Grass,Grass
