ID,Name,Species,Variant,Generation,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Special_Atk,Special_Def,Speed,image_url,VGC2022_rules,Monthly Usage (k)
99,Kingler Gigantamax,Kingler,Gigantamax,8,Kingler,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/3/33/099GiMS8.png,Gigantamax Allowed,0
131,Lapras Gigantamax,Lapras,Gigantamax,8,Lapras,Water,Ice,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/e/ed/131GiMS8.png,Gigantamax Allowed,0
133,Eevee Gigantamax,Eevee,Gigantamax,8,Eevee,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/6/61/133GiMS8.png,Gigantamax Allowed,0
143,Snorlax Gigantamax,Snorlax,Gigantamax,8,Snorlax,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/f/f7/143GiMS8.png,Gigantamax Allowed,0
569,Garbodor Gigantamax,Garbodor,Gigantamax,8,Garbodor,Poison,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/f/ff/569GiMS8.png,Gigantamax Allowed,0
809,Melmetal Gigantamax,Melmetal,Gigantamax,8,Melmetal,Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/8/8d/809GiMS8.png,Banned,0
812,Rillaboom Gigantamax,Rillaboom,Gigantamax,8,Rillaboom,Grass,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/1/15/812GiMS8.png,Gigantamax Allowed,0
815,Cinderace Gigantamax,Cinderace,Gigantamax,8,Cinderace,Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/c/c6/815GiMS8.png,Gigantamax Allowed,0
818,Inteleon Gigantamax,Inteleon,Gigantamax,8,Inteleon,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/9/9f/818GiMS8.png,Gigantamax Allowed,0
823,Corviknight Gigantamax,Corviknight,Gigantamax,8,Corviknight,Flying,Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/9/92/823GiMS8.png,Gigantamax Allowed,0
826,Orbeetle Gigantamax,Orbeetle,Gigantamax,8,Orbeetle,Bug,Psychic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/f/f2/826GiMS8.png,Gigantamax Allowed,0
834,Drednaw Gigantamax,Drednaw,Gigantamax,8,Drednaw,Water,Rock,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/7/73/834GiMS8.png,Gigantamax Allowed,0
839,Coalossal Gigantamax,Coalossal,Gigantamax,8,Coalossal,Rock,Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/d/df/839GiMS8.png,Gigantamax Allowed,0
841,Flapple Gigantamax,Flapple,Gigantamax,8,Flapple,Grass,Dragon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,Gigantamax Allowed,0
842,Appletun Gigantamax,Appletun,Gigantamax,8,Appletun,Grass,Dragon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,Gigantamax Allowed,0
844,Sandaconda Gigantamax,Sandaconda,Gigantamax,8,Sandaconda,Ground,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/e/e0/844GiMS8.png,Gigantamax Allowed,0
851,Centiskorch Gigantamax,Centiskorch,Gigantamax,8,Centiskorch,Fire,Bug,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/1/10/851GiMS8.png,Gigantamax Allowed,0
858,Hatterene Gigantamax,Hatterene,Gigantamax,8,Hatterene,Psychic,Fairy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/3/35/858GiMS8.png,Gigantamax Allowed,0
861,Grimmsnarl Gigantamax,Grimmsnarl,Gigantamax,8,Grimmsnarl,Dark,Fairy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/c/ce/861GiMS8.png,Gigantamax Allowed,0
869,Alcremie Gigantamax,Alcremie,Gigantamax,8,Alcremie,Fairy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/bc/869GiMS8.png,Gigantamax Allowed,0
879,Copperajah Gigantamax,Copperajah,Gigantamax,8,Copperajah,Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/3/3a/879GiMS8.png,Gigantamax Allowed,0
884,Duraludon Gigantamax,Duraludon,Gigantamax,8,Duraludon,Steel,Dragon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/ba/884GiMS8.png,Gigantamax Allowed,0
892,Urshifu (Single Strike) Gigantamax,Urshifu (Single Strike),Gigantamax,8,Urshifu (Single Strike),Fighting,Dark,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/8/83/892GiMS8.png,Gigantamax Allowed,0
892,Urshifu (Rapid Strike) Gigantamax,Urshifu (Rapid Strike),Gigantamax,8,Urshifu (Rapid Strike),Fighting,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/b8/892RGiMS8.png,Gigantamax Allowed,0
646,Black Kyurem,Kyurem,Black,5,NULL,Dragon,Ice,700,125,170,100,120,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,Permitted,7
638,Cobalion,Cobalion,NULL,5,NULL,Steel,Fighting,580,91,90,129,90,72,108,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,Permitted,6
639,Terrakion,Terrakion,NULL,5,NULL,Rock,Fighting,580,91,129,90,72,90,108,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,Permitted,5
488,Cresselia,Cresselia,NULL,4,NULL,Psychic,NULL,600,120,70,120,75,130,85,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,Permitted,10
487,Giratina Altered Forme,Giratina,Altered Forme,4,NULL,Ghost,Dragon,680,150,100,120,100,120,90,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,Permitted,9
379,Registeel,Registeel,NULL,3,NULL,Steel,NULL,580,80,75,150,75,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,Permitted,3
485,Heatran,Heatran,NULL,4,NULL,Fire,Steel,600,91,90,106,130,106,77,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,Permitted,9
144,Articuno,Articuno,NULL,1,NULL,Ice,Flying,580,90,85,100,95,125,85,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,Permitted,4
380,Latias,Latias,NULL,3,NULL,Dragon,Psychic,600,80,80,90,110,130,110,https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,Permitted,6
146,Moltres,Moltres,NULL,1,NULL,Fire,Flying,580,90,100,90,125,85,90,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,Permitted,3
787,Tapu Bulu,Tapu,Bulu,7,NULL,Grass,Fairy,570,70,130,115,85,95,75,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,Permitted,2
243,Raikou,Raikou,NULL,2,NULL,Electric,NULL,580,90,85,75,115,100,115,https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,Permitted,7
487,Giratina Origin Forme,Giratina,Origin Forme,4,NULL,Ghost,Dragon,680,150,120,100,120,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,Permitted,16
144,Galarian Articuno,Articuno,Galarian,8,NULL,Psychic,Flying,580,90,85,85,125,100,95,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,Permitted,14
150,Mewtwo,Mewtwo,NULL,1,NULL,Psychic,NULL,680,106,110,90,154,90,130,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo.png,Restricted,15
146,Galarian Moltres,Moltres,Galarian,8,NULL,Dark,Flying,580,90,85,90,100,125,90,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,Permitted,35
642,Thundurus Therian Forme,Thundurus,Therian Forme,5,NULL,Electric,Flying,580,79,105,70,145,80,101,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,Permitted,9
145,Galarian Zapdos,Zapdos,Galarian,8,NULL,Fighting,Flying,580,90,125,90,85,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,Permitted,26
644,Zekrom,Zekrom,NULL,5,NULL,Dragon,Electric,680,100,150,120,120,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,Restricted,41
895,Regidrago,Regidrago,NULL,8,NULL,Dragon,NULL,580,200,100,50,100,50,80,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,Permitted,12
896,Glastrier,Glastrier,NULL,8,NULL,Ice,NULL,580,100,145,130,65,110,30,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,Permitted,13
785,Tapu Koko,Tapu,Koko,7,NULL,Electric,Fairy,570,70,115,85,95,75,130,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,Permitted,27
800,Dusk Mane Necrozma,Necrozma,Dusk Mane,7,NULL,Psychic,Steel,680,97,157,127,113,109,77,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Permitted,49
645,Landorus Incarnate Forme,Landorus,Incarnate Forme,5,NULL,Ground,Flying,600,89,125,90,115,80,101,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,Permitted,23
245,Suicune,Suicune,NULL,2,NULL,Water,NULL,580,100,75,115,90,115,85,https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,Permitted,28
249,Lugia,Lugia,NULL,2,NULL,Psychic,Flying,680,106,90,130,90,154,110,https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,Restricted,27
889,Zamazenta Crowned Shield,Zamazenta,Crowned Shield,8,NULL,Fighting,Steel,720,92,130,145,80,145,128,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,Permitted,41
800,Dawn Wings Necrozma,Necrozma,Dawn Wings,7,NULL,Psychic,Ghost,680,97,113,109,157,127,77,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Permitted,10
718,Zygarde Complete Forme,Zygarde,Complete Forme,6,NULL,Dragon,Ground,708,216,100,121,91,95,85,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,Permitted,42
643,Reshiram,Reshiram,NULL,5,NULL,Dragon,Fire,680,100,120,100,150,120,90,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,Restricted,52
897,Spectrier,Spectrier,NULL,8,NULL,Ghost,NULL,580,100,65,60,145,80,130,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,Permitted,19
384,Rayquaza,Rayquaza,NULL,3,NULL,Dragon,Flying,680,105,150,90,150,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,Restricted,44
486,Regigigas,Regigigas,NULL,4,NULL,Normal,NULL,670,110,160,110,80,110,100,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,Permitted,37
890,Eternatus,Eternatus,NULL,8,NULL,Poison,Dragon,690,140,85,95,145,95,130,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,Permitted,41
250,Ho-oh,Ho-oh,NULL,2,NULL,Fire,Flying,680,106,130,90,110,154,90,https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,Restricted,75
786,Tapu Lele,Tapu,Lele,7,NULL,Psychic,Fairy,570,70,85,75,130,115,95,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,Permitted,23
892,Urshifu Rapid Strike Style,Urshifu,Rapid Strike Style,8,Kubfu,Fighting,Water,550,100,130,100,63,60,97,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,Permitted,58
788,Tapu Fini,Tapu,Fini,7,NULL,Water,Fairy,570,70,75,115,95,130,85,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,Permitted,74
646,White Kyurem,Kyurem,White,5,NULL,Dragon,Ice,700,125,120,90,170,100,95,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,Permitted,95
792,Lunala,Lunala,NULL,7,Cosmoem,Psychic,Ghost,680,137,113,89,137,107,97,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Restricted,43
244,Entei,Entei,NULL,2,NULL,Fire,NULL,580,115,115,85,90,75,100,https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,Permitted,50
791,Solgaleo,Solgaleo,NULL,7,Cosmoem,Psychic,Steel,680,137,137,107,113,89,97,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Restricted,188
483,Dialga,Dialga,NULL,4,NULL,Steel,Dragon,680,100,120,120,150,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,Restricted,130
716,Xerneas,Xerneas,NULL,6,NULL,Fairy,NULL,680,126,131,95,131,98,99,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,Restricted,69
892,Urshifu Single Strike Style,Urshifu,Single Strike Style,8,Kubfu,Fighting,Dark,550,100,130,100,63,60,97,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,Permitted,125
145,Zapdos,Zapdos,NULL,1,NULL,Electric,Flying,580,90,90,85,125,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,Permitted,168
641,Tornadus Incarnate Forme,Tornadus,Incarnate Forme,5,NULL,Flying,NULL,580,79,115,70,125,80,111,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,Permitted,191
484,Palkia,Palkia,NULL,4,NULL,Water,Dragon,680,90,120,100,150,120,100,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,Restricted,195
898,Calyrex Ice Rider,Calyrex,Ice Rider,8,NULL,Psychic,Ice,680,100,165,150,85,130,50,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,Permitted,294
717,Yveltal,Yveltal,NULL,6,NULL,Dark,Flying,680,126,131,95,131,98,99,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,Restricted,316
645,Landorus Therian Forme,Landorus,Therian Forme,5,NULL,Ground,Flying,600,89,145,90,105,80,91,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,Permitted,369
642,Thundurus Incarnate Forme,Thundurus,Incarnate Forme,5,NULL,Electric,Flying,580,79,115,70,125,80,111,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,Permitted,352
898,Calyrex Shadow Rider,Calyrex,Shadow Rider,8,NULL,Psychic,Ghost,680,100,85,80,165,100,150,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,Permitted,363
383,Groudon,Groudon,NULL,3,NULL,Ground,NULL,670,100,150,140,100,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,Restricted,501
894,Regieleki,Regieleki,NULL,8,NULL,Electric,NULL,580,80,100,50,100,50,200,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,Permitted,603
382,Kyogre,Kyogre,NULL,3,NULL,Water,NULL,670,100,100,90,150,140,90,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,Restricted,744
888,Zacian Crowned Sword,Zacian,Crowned Sword,8,NULL,Fairy,Steel,720,92,170,115,80,115,148,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,Permitted,1088
640,Virizion,Virizion,NULL,5,NULL,Grass,Fighting,580,91,90,72,90,129,108,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,Permitted,0
150,Mega Mewtwo Y,Mewtwo,Mega  Y,6,Mewtwo,Psychic,NULL,780,106,150,70,194,120,140,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-y.png,Banned,0
150,Mega Mewtwo X,Mewtwo,Mega  X,6,Mewtwo,Psychic,Fighting,780,106,190,100,154,100,130,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,Banned,0
377,Regirock,Regirock,NULL,3,NULL,Rock,NULL,580,80,100,200,50,100,50,https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,Permitted,0
378,Regice,Regice,NULL,3,NULL,Ice,NULL,580,80,50,100,100,200,50,https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,Permitted,0
380,Mega Latias,Latias,Mega,6,Latias,Dragon,Psychic,700,80,100,120,140,150,110,https://img.pokemondb.net/sprites/sword-shield/icon/latias-mega.png,Banned,0
381,Latios,Latios,NULL,3,NULL,Dragon,Psychic,600,80,90,80,130,110,110,https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,Permitted,0
381,Mega Latios,Latios,Mega,6,Latios,Dragon,Psychic,700,80,130,100,160,120,110,https://img.pokemondb.net/sprites/sword-shield/icon/latios-mega.png,Banned,0
382,Primal Kyogre,Kyogre,Primal,6,Kyogre,Water,NULL,770,100,150,90,180,160,90,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,Permitted,0
383,Primal Groudon,Groudon,Primal,6,Groudon,Ground,Fire,770,100,180,160,150,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,Permitted,0
384,Mega Rayquaza,Rayquaza,Mega,6,Rayquaza,Dragon,Flying,780,105,180,100,180,100,115,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,Banned,0
480,Uxie,Uxie,NULL,4,NULL,Psychic,NULL,580,75,75,130,75,130,95,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,Permitted,0
481,Mesprit,Mesprit,NULL,4,NULL,Psychic,NULL,580,80,105,105,105,105,80,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,Permitted,0
482,Azelf,Azelf,NULL,4,NULL,Psychic,NULL,580,75,125,70,125,70,115,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,Permitted,0
483,Dialga Origin Forme,Dialga,Origin Forme,4,NULL,Steel,Dragon,680,100,100,120,150,120,90,https://img.pokemondb.net/s.png,Permitted,0
484,Palkia Origin Forme,Palkia,Origin Forme,4,NULL,Water,Dragon,680,90,100,100,150,120,120,https://img.pokemondb.net/s.png,Permitted,0
641,Tornadus Therian Forme,Tornadus,Therian Forme,5,NULL,Flying,NULL,580,79,100,80,110,90,121,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,Permitted,0
646,Kyurem,Kyurem,NULL,5,NULL,Dragon,Ice,660,125,130,90,130,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,Restricted,0
718,Zygarde 10% Forme,Zygarde,10% Forme,6,NULL,Dragon,Ground,486,54,100,71,61,85,115,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,Permitted,0
718,Zygarde 50% Forme,Zygarde,50% Forme,6,NULL,Dragon,Ground,600,108,100,121,81,95,95,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,Permitted,0
789,Cosmog,Cosmog,NULL,7,NULL,Psychic,NULL,200,43,29,31,29,31,37,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Restricted,0
790,Cosmoem,Cosmoem,NULL,7,Cosmog,Psychic,NULL,400,43,29,131,29,131,37,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Restricted,0
800,Necrozma,Necrozma,NULL,7,NULL,Psychic,NULL,600,97,107,101,127,89,79,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Restricted,0
800,Ultra Necrozma,Necrozma,Ultra,7,NULL,Psychic,Dragon,754,97,167,97,167,97,129,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Permitted,0
888,Zacian Hero of Many Battles,Zacian,Hero of Many Battles,8,NULL,Fairy,NULL,670,92,130,115,80,115,138,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,Permitted,0
889,Zamazenta Hero of Many Battles,Zamazenta,Hero of Many Battles,8,NULL,Fighting,NULL,670,92,130,115,80,115,138,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,Permitted,0
890,Eternatus Eternamax,Eternatus,Eternamax,8,NULL,Poison,Dragon,1125,255,115,250,125,250,130,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,Permitted,0
891,Kubfu,Kubfu,NULL,8,NULL,Fighting,NULL,385,60,90,60,53,50,72,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,Permitted,0
898,Calyrex,Calyrex,NULL,8,NULL,Psychic,Grass,500,100,80,80,80,80,80,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,Restricted,0
151,Mew,Mew,NULL,1,NULL,Psychic,NULL,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/mew.png,Banned,0
251,Celebi,Celebi,NULL,2,NULL,Psychic,Grass,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,Banned,0
385,Jirachi,Jirachi,NULL,3,NULL,Steel,Psychic,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,Banned,0
386,Deoxys Defense Forme,Deoxys,Defense Forme,3,NULL,Psychic,NULL,600,50,70,160,70,160,90,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Permitted,0
386,Deoxys Attack Forme,Deoxys,Attack Forme,3,NULL,Psychic,NULL,600,50,180,20,180,20,150,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Permitted,0
386,Deoxys Normal Forme,Deoxys,Normal Forme,3,NULL,Psychic,NULL,600,50,150,50,150,50,150,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Permitted,0
386,Deoxys Speed Forme,Deoxys,Speed Forme,3,NULL,Psychic,NULL,600,50,95,90,95,90,180,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Permitted,0
489,Phione,Phione,NULL,4,NULL,Water,NULL,480,80,80,80,80,80,80,https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,Permitted,0
490,Manaphy,Manaphy,NULL,4,NULL,Water,NULL,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,Permitted,0
491,Darkrai,Darkrai,NULL,4,NULL,Dark,NULL,600,70,90,90,135,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,Permitted,0
492,Shaymin Land Forme,Shaymin,Land Forme,4,NULL,Grass,NULL,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,Permitted,0
492,Shaymin Sky Forme,Shaymin,Sky Forme,4,NULL,Grass,Flying,600,100,103,75,120,75,127,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,Permitted,0
493,Arceus,Arceus,NULL,4,NULL,Normal,NULL,720,120,120,120,120,120,120,https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,Permitted,0
494,Victini,Victini,NULL,5,NULL,Psychic,Fire,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,Banned,0
647,Keldeo Resolute Form,Keldeo,Resolute Form,5,NULL,Water,Fighting,580,91,72,90,129,90,108,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,Banned,0
647,Keldeo Ordinary Form,Keldeo,Ordinary Form,5,NULL,Water,Fighting,580,91,72,90,129,90,108,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,Banned,0
648,Meloetta Pirouette Forme,Meloetta,Pirouette Forme,5,NULL,Normal,Fighting,600,100,128,90,77,77,128,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,Permitted,0
648,Meloetta Aria Forme,Meloetta,Aria Forme,5,NULL,Normal,Psychic,600,100,77,77,128,128,90,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,Permitted,0
649,Genesect,Genesect,NULL,5,NULL,Bug,Steel,600,71,120,95,120,95,99,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Banned,0
719,Mega Diancie,Diancie,Mega,6,Diancie,Rock,Fairy,700,50,160,110,160,110,110,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,Banned,0
719,Diancie,Diancie,NULL,6,NULL,Rock,Fairy,600,50,100,150,100,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,Banned,0
720,Hoopa Unbound,Hoopa,Unbound,6,NULL,Psychic,Dark,680,80,160,60,170,130,80,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,Permitted,0
720,Hoopa Confined,Hoopa,Confined,6,NULL,Psychic,Ghost,600,80,110,60,150,130,70,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,Permitted,0
721,Volcanion,Volcanion,NULL,6,NULL,Fire,Water,600,80,110,120,130,90,70,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,Banned,0
801,Magearna,Magearna,NULL,7,NULL,Steel,Fairy,600,80,95,115,130,115,65,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Banned,0
802,Marshadow,Marshadow,NULL,7,NULL,Fighting,Ghost,600,90,125,80,90,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Banned,0
807,Zeraora,Zeraora,NULL,7,NULL,Electric,NULL,600,88,112,75,102,80,143,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Banned,0
808,Meltan,Meltan,NULL,7,NULL,Steel,NULL,300,46,65,65,55,35,34,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Banned,0
809,Melmetal,Melmetal,NULL,7,NULL,Steel,NULL,600,135,143,143,80,65,34,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Banned,0
893,Zarude,Zarude,NULL,8,NULL,Dark,Grass,600,105,120,105,70,95,105,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,Banned,0
